epoch,lr-AdamW,step,test_acc,test_auroc,test_bal_acc,test_balanced_acc,test_loss,test_macro_f1,train_acc,train_loss,val_acc,val_bal_acc,val_loss
19,,619,,,,,,,,,0.6658711433410645,0.23513808846473694,1.2111985683441162
,0.0004850739236445125,629,,,,,,,,,,,
20,,629,,,,,,,0.796875,0.9611715078353882,,,
,0.0004850739236445125,639,,,,,,,,,,,
20,,639,,,,,,,0.765625,0.951052188873291,,,
,0.0004850739236445125,649,,,,,,,,,,,
20,,649,,,,,,,0.796875,0.840801477432251,,,
20,,650,,,,,,,,,0.680190920829773,0.2389105260372162,1.209770679473877
,0.0004819780040052801,659,,,,,,,,,,,
21,,659,,,,,,,0.75,0.9289838075637817,,,
,0.0004819780040052801,669,,,,,,,,,,,
21,,669,,,,,,,0.71875,0.946570098400116,,,
,0.0004819780040052801,679,,,,,,,,,,,
21,,679,,,,,,,0.78125,0.9395368099212646,,,
21,,681,,,,,,,,,0.6706444025039673,0.24272452294826508,1.2180486917495728
,0.0004786025007665439,689,,,,,,,,,,,
22,,689,,,,,,,0.84375,0.8713581562042236,,,
,0.0004786025007665439,699,,,,,,,,,,,
22,,699,,,,,,,0.6875,1.0747759342193604,,,
,0.0004786025007665439,709,,,,,,,,,,,
22,,709,,,,,,,0.8125,0.9077943563461304,,,
22,,712,,,,,,,,,0.6610978245735168,0.23715130984783173,1.235624074935913
,0.00047495152645904404,719,,,,,,,,,,,
23,,719,,,,,,,0.78125,0.8180903196334839,,,
,0.00047495152645904404,729,,,,,,,,,,,
23,,729,,,,,,,0.765625,0.9229450225830078,,,
,0.00047495152645904404,739,,,,,,,,,,,
23,,739,,,,,,,0.796875,0.9082237482070923,,,
23,,743,,,,,,,,,0.6539379358291626,0.23912301659584045,1.2494958639144897
,0.00047102952923258466,749,,,,,,,,,,,
24,,749,,,,,,,0.640625,1.0393126010894775,,,
,0.00047102952923258466,759,,,,,,,,,,,
24,,759,,,,,,,0.828125,0.8747856616973877,,,
,0.00047102952923258466,769,,,,,,,,,,,
24,,769,,,,,,,0.734375,0.9701991081237793,,,
24,,774,,,,,,,,,0.6491646766662598,0.23331165313720703,1.2432419061660767
,0.0004668412874366488,779,,,,,,,,,,,
25,,779,,,,,,,0.734375,1.0011733770370483,,,
,0.0004668412874366488,789,,,,,,,,,,,
25,,789,,,,,,,0.8125,0.8521637916564941,,,
,0.0004668412874366488,799,,,,,,,,,,,
25,,799,,,,,,,0.796875,0.8925185203552246,,,
25,,805,,,,,,,,,0.6706444025039673,0.24223202466964722,1.2544747591018677
,0.0004623919037987156,809,,,,,,,,,,,
26,,809,,,,,,,0.828125,0.8103910684585571,,,
,0.0004623919037987156,819,,,,,,,,,,,
26,,819,,,,,,,0.796875,0.8641055226325989,,,
,0.0004623919037987156,829,,,,,,,,,,,
26,,829,,,,,,,0.78125,0.8719016313552856,,,
26,,836,,,,,,,,,0.6610978245735168,0.2395428866147995,1.2707407474517822
,0.000457686799207373,839,,,,,,,,,,,
27,,839,,,,,,,0.78125,0.9096406102180481,,,
,0.000457686799207373,849,,,,,,,,,,,
27,,849,,,,,,,0.78125,0.8866015076637268,,,
,0.000457686799207373,859,,,,,,,,,,,
27,,859,,,,,,,0.796875,0.8326651453971863,,,
27,,867,,,,,,,,,0.6515513062477112,0.2382020354270935,1.2614063024520874
,0.00045273170610779967,869,,,,,,,,,,,
28,,869,,,,,,,0.703125,1.029974102973938,,,
,0.00045273170610779967,879,,,,,,,,,,,
28,,879,,,,,,,0.8125,0.8735437989234924,,,
,0.00045273170610779967,889,,,,,,,,,,,
28,,889,,,,,,,0.859375,0.7837228775024414,,,
28,,898,,,,,,,,,0.663484513759613,0.24541571736335754,1.2699737548828125
,0.0004475326615176639,899,,,,,,,,,,,
29,,899,,,,,,,0.828125,0.8234716653823853,,,
,0.0004475326615176639,909,,,,,,,,,,,
29,,909,,,,,,,0.8125,0.7961527705192566,,,
,0.0004475326615176639,919,,,,,,,,,,,
29,,919,,,,,,,0.84375,0.7886086702346802,,,
,0.0004475326615176639,929,,,,,,,,,,,
29,,929,,,,,,,0.7222222089767456,1.048402190208435,,,
29,,929,,,,,,,,,0.6467780470848083,0.2332030087709427,1.2587088346481323
,0.0004420959996719472,939,,,,,,,,,,,
30,,939,,,,,,,0.8125,0.8306292295455933,,,
,0.0004420959996719472,949,,,,,,,,,,,
30,,949,,,,,,,0.84375,0.7099717855453491,,,
,0.0004420959996719472,959,,,,,,,,,,,
30,,959,,,,,,,0.875,0.7790259122848511,,,
30,,960,,,,,,,,,0.6682577729225159,0.2390638142824173,1.2881817817687988
,0.0004364283443056552,969,,,,,,,,,,,
31,,969,,,,,,,0.828125,0.8804836273193359,,,
,0.0004364283443056552,979,,,,,,,,,,,
31,,979,,,,,,,0.796875,0.8327042460441589,,,
,0.0004364283443056552,989,,,,,,,,,,,
31,,989,,,,,,,0.828125,0.7985913157463074,,,
31,,991,,,,,,,,,0.6467780470848083,0.2330503612756729,1.2957627773284912
,0.00043053660058381627,999,,,,,,,,,,,
32,,999,,,,,,,0.78125,0.8826239109039307,,,
,0.00043053660058381627,1009,,,,,,,,,,,
32,,1009,,,,,,,0.84375,0.8127048015594482,,,
,0.00043053660058381627,1019,,,,,,,,,,,
32,,1019,,,,,,,0.796875,0.8481539487838745,,,
32,,1022,,,,,,,,,0.6610978245735168,0.24412676692008972,1.2747199535369873
,0.0004244279466886019,1029,,,,,,,,,,,
33,,1029,,,,,,,0.78125,0.8675300478935242,,,
,0.0004244279466886019,1039,,,,,,,,,,,
33,,1039,,,,,,,0.78125,0.8667548894882202,,,
,0.0004244279466886019,1049,,,,,,,,,,,
33,,1049,,,,,,,0.734375,0.8774035573005676,,,
